node	x	y	z
36947	738899.838095	4777374.347945	0.000000
36948	738898.001898	4777371.881730	0.000000
36950	738902.228488	4777376.110808	0.000000
36952	738835.701705	4777275.681419	0.000000
36953	738726.884406	4777346.359514	0.000000
36956	738850.714540	4777262.485868	0.000000
36957	739065.099100	4777142.470703	0.000000
36962	738909.709633	4777434.606794	0.000000
36965	738894.720710	4777431.090169	0.000000
36966	738922.129045	4777512.112666	0.000000
36967	738922.553279	4777503.265155	0.000000
36968	738918.863989	4777502.535353	0.000000
36969	738933.755784	4777522.294492	0.000000
36970	738940.644257	4777429.453165	0.000000
37018	737327.187242	4785031.165273	0.000000
37019	737313.008179	4785143.167818	0.000000
37024	737299.115343	4785086.350752	0.000000
37025	737322.242730	4785120.361296	0.000000
37033	737593.561766	4786012.163150	0.000000
37049	739139.490127	4777244.179157	0.000000
37054	739112.741766	4777279.991275	0.000000
37056	739100.991393	4777294.924215	0.000000
37057	739095.735740	4777298.665089	0.000000
37059	739078.580223	4777309.294157	0.000000
37060	739068.004751	4777314.193920	0.000000
37062	739090.235148	4777310.781624	0.000000
37063	739089.430002	4777326.765739	0.000000
37065	739077.324716	4777326.040852	0.000000
37069	739073.457493	4777368.004354	0.000000
37098	739188.522448	4777425.138315	0.000000
37101	739236.297401	4777377.499289	0.000000
37109	739185.132107	4777469.742797	0.000000
37111	739212.775616	4777483.389521	0.000000
37112	739220.866834	4777495.182439	0.000000
37113	739238.064460	4777507.484076	0.000000
37114	739242.410965	4777511.306168	0.000000
37117	739279.740545	4777532.843518	0.000000
37118	739283.500142	4777546.419269	0.000000
37125	739321.450409	4777575.095293	0.000000
37153	739281.447099	4777538.997046	0.000000
37156	739331.209241	4777513.645673	0.000000
37163	739285.246418	4777520.582748	0.000000
37167	739379.463250	4777490.421129	0.000000
37177	739438.802864	4777493.006101	0.000000
37193	739561.016999	4777414.069710	0.000000
37195	739579.333087	4777398.022811	0.000000
37196	739587.692138	4777414.929585	0.000000
37197	739587.766519	4777391.725266	0.000000
37200	739614.719417	4777413.188801	0.000000
37201	739608.760184	4777394.298087	0.000000
37202	739611.848563	4777376.203621	0.000000
37204	739354.639454	4777376.083508	0.000000
37205	739352.505808	4777390.441981	0.000000
37209	739376.182195	4779152.708767	0.000000
37210	739417.877490	4779094.249738	0.000000
37222	739887.921596	4779953.137600	0.000000
37225	739818.826255	4779930.554766	0.000000
37233	739361.656385	4779592.674744	0.000000
37246	735587.344570	4779699.802334	0.000000
37248	735662.697297	4779773.228491	0.000000
37255	735588.821393	4779775.520420	0.000000
37256	735469.356076	4779659.172564	0.000000
37259	735529.267387	4779678.523718	0.000000
37266	738180.420969	4784713.944367	0.000000
37267	738097.487545	4784629.098472	0.000000
37270	738139.349606	4784773.864532	0.000000
37287	738306.344558	4784636.025814	0.000000
37319	738076.244083	4784690.780819	0.000000
37323	738341.150523	4784748.877054	0.000000
37366	735368.542607	4779689.668184	0.000000
37369	735341.038117	4779669.270008	0.000000
37372	735401.730254	4779644.125331	0.000000
37375	735453.256354	4779653.512162	0.000000
37379	735694.884572	4779772.641159	0.000000
37396	739235.308669	4779207.261275	0.000000
37398	739051.039042	4779264.952492	0.000000
37446	739183.533680	4778902.685695	0.000000
37450	739008.630008	4778451.291077	0.000000
37472	738924.993646	4777962.949485	0.000000
37475	738922.888464	4777955.614513	0.000000
37480	738888.195557	4777719.950777	0.000000
37482	738881.736117	4777719.235073	0.000000
37488	739128.513847	4777909.864382	0.000000
37490	739199.069141	4777937.682603	0.000000
37491	739160.551021	4779232.713317	0.000000
37507	739097.792872	4778799.831636	0.000000
37514	738821.977580	4777324.872024	0.000000
37515	738823.843497	4777328.351146	0.000000
37516	738833.850951	4777346.860247	0.000000
37517	738877.345133	4777321.575064	0.000000
37518	738891.111557	4777312.561390	0.000000
37519	738893.173569	4777310.910119	0.000000
37520	738825.687336	4777331.762777	0.000000
37548	736820.939995	4784637.726197	0.000000
37560	737066.088571	4784681.073145	0.000000
37575	737292.445949	4784959.887767	0.000000
37579	737129.351585	4784393.590916	0.000000
37580	739224.518727	4777599.090941	0.000000
37581	739253.117945	4777668.336676	0.000000
37584	736822.654854	4784803.912461	0.000000
37595	736769.801245	4784652.457871	0.000000
37596	736837.504375	4784650.467950	0.000000
37599	736859.968983	4784672.310945	0.000000
37600	736866.995944	4784681.073332	0.000000
37601	736890.928174	4784717.078329	0.000000
37609	737026.896654	4784712.120483	0.000000
37610	736820.920961	4784670.750684	0.000000
37617	736743.661998	4785136.238883	0.000000
37618	736763.693086	4785140.294560	0.000000
37619	736775.931409	4785064.596109	0.000000
37621	736689.562398	4784912.397448	0.000000
37622	736756.047543	4784908.618737	0.000000
37623	736581.551516	4785292.896851	0.000000
37626	736751.931307	4785302.553343	0.000000
37627	736711.568912	4785472.745207	0.000000
37634	736738.287140	4785349.002834	0.000000
37637	736752.211574	4785269.504578	0.000000
37643	736757.376833	4784946.393752	0.000000
37647	736753.755559	4784798.933271	0.000000
37648	736584.207616	4785260.297766	0.000000
37659	736728.015491	4784660.576922	0.000000
37661	736741.603190	4784709.030938	0.000000
37662	736751.320699	4784746.864483	0.000000
37664	736743.922556	4784655.037222	0.000000
37665	736772.120938	4784697.784192	0.000000
37666	736780.047723	4784745.907757	0.000000
37684	736866.560344	4784997.243664	0.000000
37699	736911.761284	4784953.884282	0.000000
37701	736913.369418	4784781.386442	0.000000
37702	736925.059281	4784948.943542	0.000000
37704	736925.296679	4784840.079840	0.000000
37705	736936.845552	4784942.315564	0.000000
37707	736938.010878	4784850.964193	0.000000
37716	737010.098659	4784911.765670	0.000000
37721	736897.138507	4784959.712932	0.000000
37725	736873.577126	4784865.909998	0.000000
37739	737114.333543	4784346.298163	0.000000
37740	737052.913373	4784359.390673	0.000000
37741	737059.073786	4784372.937828	0.000000
37742	736801.684807	4784902.024053	0.000000
37749	736774.232725	4784863.116872	0.000000
37750	736761.104683	4784856.399391	0.000000
37754	736817.812136	4784903.464210	0.000000
37763	736864.825476	4784866.483556	0.000000
37834	736896.056814	4784668.442014	0.000000
37835	736909.632495	4784668.158870	0.000000
37836	736957.816415	4784669.103963	0.000000
37837	736975.233938	4784670.200229	0.000000
37838	737017.458474	4784674.251696	0.000000
37839	737036.044076	4784677.090136	0.000000
37841	737661.115320	4786118.805619	0.000000
37844	737750.779828	4786270.590107	0.000000
37846	737994.882118	4786380.145819	0.000000
37848	737989.164174	4786397.058887	0.000000
37849	738963.820443	4786720.188724	0.000000
38051	741466.124887	4776461.089579	0.000000
38052	741381.209953	4776225.719878	0.000000
38053	741527.065254	4776561.371013	0.000000
38057	741365.888355	4776192.873985	0.000000
38064	741374.083915	4776264.276216	0.000000
38256	736959.000764	4778317.126478	0.000000
38282	737151.049447	4778411.797019	0.000000
38335	736784.105381	4778224.458898	0.000000
38337	736902.921222	4778317.311223	0.000000
38344	736775.462358	4778347.295158	0.000000
38348	736707.218700	4778163.532631	0.000000
38421	737224.608810	4778430.547907	0.000000
38430	737017.282600	4778364.621239	0.000000
38432	737191.155377	4778400.617034	0.000000
38448	736794.352900	4778111.474636	0.000000
38468	738275.029149	4781729.722676	0.000000
38469	736859.762244	4785002.711178	0.000000
38471	740071.016813	4778272.252214	0.000000
38472	740631.846994	4778614.068950	0.000000
38475	740546.172795	4778596.053728	0.000000
38481	740367.756306	4778476.122392	0.000000
38495	740377.187456	4778489.787874	0.000000
38496	740239.119131	4778447.032488	0.000000
38617	738894.673986	4783307.636397	0.000000
38693	736712.883614	4778107.153807	0.000000
38766	736390.541928	4778323.699086	0.000000
38774	738973.717159	4777251.330172	0.000000
38775	739168.731753	4777283.123422	0.000000
38780	739161.353173	4777240.331634	0.000000
38784	738933.323274	4777222.781947	0.000000
38786	739202.206687	4777271.310394	0.000000
38798	739178.350081	4777195.693134	0.000000
38812	739185.048764	4777277.357809	0.000000
38813	739240.857892	4777285.643747	0.000000
38822	739200.252867	4777311.194931	0.000000
38842	739179.041824	4777246.556694	0.000000
38847	739180.606049	4777229.609560	0.000000
38848	739249.117252	4777280.585097	0.000000
38851	739198.550213	4777322.799747	0.000000
38852	739212.141923	4777212.235377	0.000000
38853	739182.629247	4777198.423073	0.000000
38857	737007.494333	4781809.892055	0.000000
38858	737059.085044	4782066.993736	0.000000
38859	737063.931954	4782038.863321	0.000000
38862	737166.542789	4781878.803133	0.000000
38863	737144.200662	4781783.319303	0.000000
38865	736962.759609	4781801.662600	0.000000
38866	736975.432969	4781758.014918	0.000000
38871	737039.677699	4781900.792118	0.000000
38892	738991.744099	4777373.366975	0.000000
38902	738986.639201	4777431.822057	0.000000
38903	739047.051675	4777264.465616	0.000000
38907	739002.313989	4777323.320989	0.000000
38918	738989.711519	4777396.713754	0.000000
38941	739042.436731	4777269.218654	0.000000
39108	739968.516818	4775788.015054	0.000000
39109	739948.187108	4775660.834538	0.000000
39110	739945.199132	4775678.821251	0.000000
39558	738370.911581	4778356.749040	0.000000
39559	738404.328087	4778307.301695	0.000000
39561	738395.737413	4778355.638373	0.000000
39723	737160.676421	4782019.806010	0.000000
39725	737160.095724	4782055.157104	0.000000
39798	737404.282942	4781816.260515	0.000000
39941	737041.055750	4781809.804402	0.000000
39944	737051.920224	4781897.104311	0.000000
40106	738974.500467	4775919.755530	0.000000
40108	738989.392684	4775943.795564	0.000000
40115	739135.068454	4776002.911463	0.000000
40126	738969.730173	4776080.734329	0.000000
40140	739133.939054	4775514.640665	0.000000
40145	739005.891707	4775595.127898	0.000000
40146	738985.723946	4775629.748166	0.000000
40152	738926.663209	4775776.425935	0.000000
40163	738657.917156	4775735.278996	0.000000
40358	734754.056671	4777842.596589	0.000000
40505	736699.320711	4774656.159680	0.000000
40538	735543.351314	4778165.329312	0.000000
41127	733898.322344	4777266.133260	0.000000
41148	734086.967962	4777344.583952	0.000000
41150	733964.216229	4777219.426609	0.000000
41168	738100.066745	4779647.083077	0.000000
41230	740893.291361	4773703.513253	0.000000
41234	740867.719021	4773564.769029	0.000000
41242	740943.493585	4773411.555278	0.000000
41247	740505.812288	4774119.090512	0.000000
41254	740919.018216	4773594.980143	0.000000
41257	740885.492058	4773717.782646	0.000000
41259	740911.407121	4773484.547210	0.000000
41261	740953.399096	4773750.860041	0.000000
41392	737877.737353	4786974.264796	0.000000
41393	737825.417214	4786997.808573	0.000000
41440	741513.261927	4774964.189485	0.000000
41454	736994.820839	4778372.490805	0.000000
41611	742880.930930	4790812.132538	0.000000
41625	741781.965992	4789961.820642	0.000000
41627	741617.256705	4789916.123356	0.000000
41633	746815.216002	4792116.050250	0.000000
41638	746838.505462	4792340.040173	0.000000
41641	746899.966429	4792585.793397	0.000000
41987	735489.584035	4774243.239872	0.000000
41989	735910.646019	4774220.771911	0.000000
41994	736068.694898	4773952.238495	0.000000
42269	738114.831778	4776127.026324	0.000000
42281	738165.887133	4776083.208323	0.000000
42283	738103.274174	4776156.990174	0.000000
42298	738547.106251	4775925.471804	0.000000
42305	738689.879780	4775876.249147	0.000000
42310	738762.408738	4775864.421963	0.000000
42316	738765.814982	4775933.994415	0.000000
42385	739526.416151	4775836.598023	0.000000
42419	739472.274845	4775823.176311	0.000000
42459	738631.268348	4776006.131780	0.000000
42460	738591.255354	4775983.203914	0.000000
42466	738718.562302	4776055.467434	0.000000
42467	738579.521151	4776003.942793	0.000000
42469	738711.802421	4776081.673216	0.000000
42474	738667.660232	4776109.917309	0.000000
42476	738641.508577	4776099.783739	0.000000
42485	738741.318383	4776189.332792	0.000000
42486	738632.300807	4776101.652020	0.000000
42487	738619.248674	4776110.691349	0.000000
42488	738614.001587	4776119.992738	0.000000
42774	742362.257286	4786119.666118	0.000000
43056	742041.755061	4775791.649249	0.000000
43195	736894.771033	4774492.518335	0.000000
43199	736694.842218	4774634.910871	0.000000
43388	735303.313872	4777928.523618	0.000000
43393	736021.768348	4775576.685538	0.000000
43396	736114.863244	4775541.224368	0.000000
43397	736117.933396	4775428.080655	0.000000
43401	749543.551715	4795002.397397	0.000000
43422	746423.440338	4791414.301377	0.000000
43423	748826.383801	4794372.712183	0.000000
43435	737109.596512	4784529.995735	0.000000
43438	737270.525902	4784953.751978	0.000000
43440	737236.128021	4784882.397870	0.000000
43441	737221.323082	4784806.201096	0.000000
43442	737070.549773	4784723.505445	0.000000
43445	737134.126937	4784677.874711	0.000000
43454	740923.800191	4785362.520091	0.000000
43475	739433.993263	4784591.851404	0.000000
43493	740639.066245	4785218.638730	0.000000
43496	739419.896294	4784674.176015	0.000000
43503	740766.445288	4785068.368348	0.000000
43507	740412.824695	4785186.125932	0.000000
43518	739426.040928	4784670.700569	0.000000
43525	739320.786322	4784667.562318	0.000000
43585	739299.025195	4780555.592914	0.000000
43754	740349.877284	4777371.211473	0.000000
43789	736881.661570	4778200.640671	0.000000
43791	739508.898316	4777155.905511	0.000000
43792	739451.565128	4777187.261356	0.000000
43794	739445.347063	4777191.023767	0.000000
43795	740156.211578	4776009.123987	0.000000
43799	740116.581912	4775945.579722	0.000000
44002	740624.775169	4776384.493185	0.000000
44009	740460.097358	4776411.597504	0.000000
44011	740036.381557	4776585.524031	0.000000
44156	736486.078710	4778546.389239	0.000000
44157	736189.018511	4778658.953017	0.000000
44270	737080.377867	4781102.970529	0.000000
44314	737874.913046	4774633.841669	0.000000
44402	742829.429042	4777069.279806	0.000000
44406	742760.305907	4790115.880972	0.000000
44616	738978.147631	4776286.920925	0.000000
44617	738978.319451	4776295.733717	0.000000
44618	738977.427508	4776314.205565	0.000000
44662	739067.336182	4775758.483443	0.000000
44670	739193.699867	4775733.370016	0.000000
44689	739051.228254	4775718.210419	0.000000
44694	738922.830635	4775876.034831	0.000000
44699	738768.119205	4775928.926719	0.000000
45012	738017.874813	4780044.894393	0.000000
45140	738732.513863	4776058.680238	0.000000
45141	738727.333080	4776066.082419	0.000000
45391	738918.194479	4775984.622494	0.000000
45800	733011.367494	4775743.844589	0.000000
45810	733041.222212	4775775.775514	0.000000
